 3.340000E+7 1.277000E-2 3.360000E+7 1.259000E-2 3.380000E+7 1.240000E-2   81
 3.400000E+7 1.222000E-2 3.420000E+7 1.203000E-2 3.440000E+7 1.183000E-2   82
 3.460000E+7 1.164000E-2 3.480000E+7 1.145000E-2 3.500000E+7 1.125000E-2   83
 3.520000E+7 1.106000E-2 3.540000E+7 1.087000E-2 3.560000E+7 1.068000E-2   84
 3.580000E+7 1.049000E-2 3.600000E+7 1.030000E-2 3.620000E+7 1.011000E-2   85
 3.640000E+7 9.932000E-3 3.660000E+7 9.753000E-3 3.680000E+7 9.578000E-3   86
 3.700000E+7 9.405000E-3 3.720000E+7 9.236000E-3 3.740000E+7 9.071000E-3   87
 3.760000E+7 8.910000E-3 3.780000E+7 8.753000E-3 3.800000E+7 8.600000E-3   88
 3.820000E+7 8.450000E-3 3.840000E+7 8.305000E-3 3.860000E+7 8.164000E-3   89
 3.880000E+7 8.027000E-3 3.900000E+7 7.894000E-3 3.920000E+7 7.765000E-3   90
 3.940000E+7 7.640000E-3 3.960000E+7 7.518000E-3 3.980000E+7 7.400000E-3   91
 4.000000E+7 7.286000E-3 4.050000E+7 7.017000E-3 4.100000E+7 6.768000E-3   92
 4.200000E+7 6.327000E-3 4.300000E+7 5.954000E-3 4.400000E+7 5.636000E-3   93
 4.500000E+7 5.366000E-3 4.600000E+7 5.135000E-3 4.700000E+7 4.937000E-3   94
 4.800000E+7 4.766000E-3 4.900000E+7 4.619000E-3 5.000000E+7 4.490000E-3   95
 5.200000E+7 4.278000E-3 5.400000E+7 4.114000E-3 5.600000E+7 3.982000E-3   96
 5.800000E+7 3.875000E-3 6.000000E+7 3.786000E-3 6.200000E+7 3.710000E-3   97
 6.400000E+7 3.644000E-3 6.600000E+7 3.585000E-3 6.800000E+7 3.531000E-3   98
 7.000000E+7 3.481000E-3 7.200000E+7 3.434000E-3 7.400000E+7 3.388000E-3   99
 7.600000E+7 3.343000E-3 7.800000E+7 3.300000E-3 8.000000E+7 3.257000E-3  100
 8.200000E+7 3.214000E-3 8.400000E+7 3.171000E-3 8.600000E+7 3.128000E-3  101
 8.800000E+7 3.085000E-3 9.000000E+7 3.041000E-3 9.200000E+7 2.997000E-3  102
 9.400000E+7 2.953000E-3 9.600000E+7 2.909000E-3 9.800000E+7 2.865000E-3  103
 1.000000E+8 2.821000E-3 1.020000E+8 2.776000E-3 1.040000E+8 2.732000E-3  104
 1.060000E+8 2.688000E-3 1.080000E+8 2.644000E-3 1.100000E+8 2.600000E-3  105
 1.120000E+8 2.557000E-3 1.140000E+8 2.514000E-3 1.160000E+8 2.472000E-3  106
 1.180000E+8 2.430000E-3 1.200000E+8 2.389000E-3 1.220000E+8 2.350000E-3  107
 1.240000E+8 2.311000E-3 1.260000E+8 2.273000E-3 1.280000E+8 2.236000E-3  108
 1.300000E+8 2.201000E-3 1.320000E+8 2.167000E-3 1.340000E+8 2.134000E-3  109
 1.360000E+8 2.103000E-3 1.380000E+8 2.074000E-3 1.400000E+8 2.046000E-3  110
