 7.216710E+7 1.499300E-2 7.307930E+7 1.490110E-2 7.400000E+7 1.481000E-2  104
 7.600000E+7 1.462000E-2 7.637680E+7 1.458560E-2 7.800000E+7 1.444000E-2  105
 7.873610E+7 1.438420E-2 8.000000E+7 1.429000E-2 8.002830E+7 1.428740E-2  106
 8.099080E+7 1.420000E-2 8.122760E+7 1.417870E-2 8.156130E+7 1.414890E-2  107
 8.200000E+7 1.411000E-2 8.400000E+7 1.398000E-2 8.480790E+7 1.392700E-2  108
 8.575210E+7 1.386590E-2 8.600000E+7 1.385000E-2 8.667890E+7 1.379850E-2  109
 8.800000E+7 1.370000E-2 8.844610E+7 1.366840E-2 8.914370E+7 1.361940E-2  110
 9.000000E+7 1.356000E-2 9.200000E+7 1.345000E-2 9.319940E+7 1.337760E-2  111
 9.400000E+7 1.333000E-2 9.437890E+7 1.330510E-2 9.514840E+7 1.325490E-2  112
 9.600000E+7 1.320000E-2 9.653510E+7 1.316750E-2 9.675480E+7 1.315430E-2  113
 9.800000E+7 1.308000E-2 1.000000E+8 1.297000E-2 1.020000E+8 1.286000E-2  114
 1.029110E+8 1.280490E-2 1.032410E+8 1.278510E-2 1.040000E+8 1.274000E-2  115
 1.040630E+8 1.273750E-2 1.043440E+8 1.272610E-2 1.060000E+8 1.266000E-2  116
 1.061800E+8 1.265270E-2 1.080000E+8 1.258000E-2 1.100000E+8 1.247000E-2  117
 1.105120E+8 1.244670E-2 1.120000E+8 1.238000E-2 1.127200E+8 1.235100E-2  118
 1.127750E+8 1.234880E-2 1.140000E+8 1.230000E-2 1.145840E+8 1.227650E-2  119
 1.160000E+8 1.222000E-2 1.180000E+8 1.213000E-2 1.197190E+8 1.205250E-2  120
 1.200000E+8 1.204000E-2 1.205520E+8 1.202330E-2 1.217450E+8 1.198760E-2  121
 1.220000E+8 1.198000E-2 1.240000E+8 1.192000E-2 1.243460E+8 1.190950E-2  122
 1.260000E+8 1.186000E-2 1.280000E+8 1.180000E-2 1.283280E+8 1.179010E-2  123
 1.296620E+8 1.175010E-2 1.299680E+8 1.174090E-2 1.300000E+8 1.174000E-2  124
 1.317270E+8 1.171410E-2 1.320000E+8 1.171000E-2 1.340000E+8 1.167000E-2  125
 1.360000E+8 1.161000E-2 1.380000E+8 1.156000E-2 1.386690E+8 1.153980E-2  126
 1.400000E+8 1.150000E-2
